54,北海道二海郡八雲町,42.255999,140.265281
55,北海道山越郡長万部町,42.513688,140.380633
56,北海道檜山郡江差町,41.869156,140.12746
57,北海道檜山郡上ノ国町,41.801082,140.121348
58,北海道檜山郡厚沢部町,41.920901,140.225472
59,北海道爾志郡乙部町,41.968501,140.135719
60,北海道奥尻郡奥尻町,42.172278,139.514008
61,北海道瀬棚郡今金町,42.429422,140.008878
62,北海道久遠郡せたな町,42.417161,139.882988
63,北海道島牧郡島牧村,42.70052,140.06146
64,北海道寿都郡寿都町,42.790979,140.22898
65,北海道寿都郡黒松内町,42.667864,140.30754
66,北海道磯谷郡蘭越町,42.809075,140.528312
67,北海道虻田郡ニセコ町,42.804705,140.687493
68,北海道虻田郡真狩村,42.762971,140.803744
69,北海道虻田郡留寿都村,42.73736,140.875591
70,北海道虻田郡喜茂別町,42.795472,140.9345
71,北海道虻田郡京極町,42.858208,140.884088
72,北海道虻田郡倶知安町,42.901829,140.758698
73,北海道虻田郡豊浦町,42.583447,140.711832
74,北海道虻田郡洞爺湖町,42.551269,140.764098
75,北海道岩内郡共和町,42.980398,140.611187
76,北海道岩内郡岩内町,42.979785,140.514753
77,北海道古宇郡泊村,43.063355,140.498859
78,北海道古宇郡神恵内村,43.143813,140.430742
79,北海道積丹郡積丹町,43.298853,140.598193
80,北海道古平郡古平町,43.26536,140.63882
81,北海道余市郡仁木町,43.151691,140.76613
82,北海道余市郡余市町,43.195232,140.783467
83,北海道余市郡赤井川村,43.08349,140.813481
84,北海道空知郡南幌町,43.063727,141.650069
85,北海道空知郡奈井江町,43.425106,141.882788
86,北海道空知郡上砂川町,43.482608,141.984084
87,北海道空知郡上富良野町,43.455661,142.467073
88,北海道空知郡中富良野町,43.405671,142.425136
89,北海道空知郡南富良野町,43.163979,142.568488
90,北海道夕張郡由仁町,42.999605,141.790338
91,北海道夕張郡長沼町,43.010353,141.695252
92,北海道夕張郡栗山町,43.056309,141.784255
93,北海道樺戸郡月形町,43.338436,141.669451
94,北海道樺戸郡浦臼町,43.430322,141.818837
95,北海道樺戸郡新十津川町,43.548547,141.877032
96,北海道雨竜郡妹背牛町,43.700112,141.961711
97,北海道雨竜郡秩父別町,43.767013,141.957958
98,北海道雨竜郡雨竜町,43.643924,141.88899
99,北海道雨竜郡北竜町,43.731356,141.879022
100,北海道雨竜郡沼田町,43.806802,141.933272
101,北海道雨竜郡幌加内町,44.009854,142.153933
102,北海道上川郡鷹栖町,43.843353,142.354451
103,北海道上川郡東神楽町,43.696626,142.451437
104,北海道上川郡当麻町,43.828177,142.508366
105,北海道上川郡比布町,43.875076,142.477552
106,北海道上川郡愛別町,43.906504,142.577973
107,北海道上川郡上川町,43.84718,142.770431
108,北海道上川郡東川町,43.698974,142.510317
109,北海道上川郡美瑛町,43.588187,142.466972
110,北海道上川郡和寒町,44.023068,142.413306
111,北海道上川郡剣淵町,44.095677,142.361221
112,北海道上川郡下川町,44.302503,142.635308
113,北海道上川郡新得町,43.079796,142.838737
114,北海道上川郡清水町,43.011356,142.88454
115,北海道勇払郡占冠村,42.979779,142.398357
116,北海道勇払郡厚真町,42.723662,141.877935
117,北海道勇払郡安平町,42.762815,141.818017
118,北海道勇払郡むかわ町,42.574807,141.92675
119,北海道中川郡美深町,44.481126,142.343014
120,北海道中川郡音威子府村,44.725004,142.262464
121,北海道中川郡中川町,44.811346,142.071438
122,北海道中川郡幕別町,42.908234,143.355969
123,北海道中川郡池田町,42.928955,143.448355
124,北海道中川郡豊頃町,42.801052,143.505919
125,北海道中川郡本別町,43.124712,143.610573
126,北海道増毛郡増毛町,43.856033,141.525198
127,北海道留萌郡小平町,44.015108,141.662575
128,北海道苫前郡苫前町,44.30604,141.653022
129,北海道苫前郡羽幌町,44.360683,141.69725
130,北海道苫前郡初山別村,44.532154,141.766409
131,北海道天塩郡遠別町,44.722139,141.792369
132,北海道天塩郡天塩町,44.888341,141.745397
133,北海道天塩郡豊富町,45.102933,141.777505
134,北海道天塩郡幌延町,45.017711,141.849384
135,北海道宗谷郡猿払村,45.330616,142.109192
136,北海道枝幸郡浜頓別町,45.123694,142.359948
137,北海道枝幸郡中頓別町,44.969819,142.286735
138,北海道枝幸郡枝幸町,44.938714,142.581411
139,北海道礼文郡礼文町,45.30302,141.047689
140,北海道利尻郡利尻町,45.187068,141.139627
141,北海道利尻郡利尻富士町,45.247735,141.214344
142,北海道網走郡美幌町,43.823782,144.107042
143,北海道網走郡津別町,43.706453,144.025032
144,北海道網走郡大空町,43.91185,144.172709
145,北海道斜里郡斜里町,43.911513,144.670605
146,北海道斜里郡清里町,43.835216,144.594562
147,北海道斜里郡小清水町,43.856852,144.462025
148,北海道常呂郡訓子府町,43.725255,143.74173
149,北海道常呂郡置戸町,43.676323,143.586397
150,北海道常呂郡佐呂間町,44.017756,143.774506
151,北海道紋別郡遠軽町,44.061953,143.527947
152,北海道紋別郡湧別町,44.151598,143.572894
153,北海道紋別郡滝上町,44.192203,143.077588
154,北海道紋別郡興部町,44.469878,143.123891
155,北海道紋別郡西興部村,44.328853,142.944392
156,北海道紋別郡雄武町,44.582551,142.96181
157,北海道有珠郡壮瞥町,42.552283,140.886014
158,北海道白老郡白老町,42.55126,141.355955
159,北海道沙流郡日高町,42.48029,142.074398
160,北海道沙流郡平取町,42.585081,142.128523
161,北海道新冠郡新冠町,42.362406,142.318332
162,北海道浦河郡浦河町,42.168516,142.76812
163,北海道様似郡様似町,42.127853,142.93355
164,北海道幌泉郡えりも町,42.01628,143.148443
165,北海道日高郡新ひだか町,42.341281,142.368591
166,北海道河東郡音更町,42.994143,143.19796
167,北海道河東郡士幌町,43.168027,143.241377
168,北海道河東郡上士幌町,43.232548,143.296189
169,北海道河東郡鹿追町,43.099102,142.989043
170,北海道河西郡芽室町,42.91186,143.050863
171,北海道河西郡中札内村,42.697614,143.132443
172,北海道河西郡更別村,42.650351,143.187858
173,北海道広尾郡大樹町,42.49754,143.278814
174,北海道広尾郡広尾町,42.285838,143.311496
175,北海道足寄郡足寄町,43.244801,143.553905
176,北海道足寄郡陸別町,43.468981,143.747243
177,北海道十勝郡浦幌町,42.808927,143.658396
178,北海道釧路郡釧路町,42.996045,144.466032
179,北海道厚岸郡厚岸町,43.051871,144.84736
180,北海道厚岸郡浜中町,43.077145,145.129369
181,北海道川上郡標茶町,43.30344,144.600779
182,北海道川上郡弟子屈町,43.485348,144.459221
183,北海道阿寒郡鶴居村,43.229887,144.321216
184,北海道白糠郡白糠町,42.956177,144.071805
185,北海道野付郡別海町,43.393787,145.117271
186,北海道標津郡中標津町,43.555242,144.971391
187,北海道標津郡標津町,43.661387,145.131319
188,北海道目梨郡羅臼町,44.021876,145.18962
189,青森県青森市,40.822072,140.747365
190,青森県弘前市,40.603124,140.463922
191,青森県八戸市,40.512284,141.488399
192,青森県黒石市,40.642632,140.594645
193,青森県五所川原市,40.808002,140.44009
194,青森県十和田市,40.612703,141.205908
195,青森県三沢市,40.683134,141.368976
196,青森県むつ市,41.292746,141.183476
197,青森県つがる市,40.808639,140.380059
198,青森県平川市,40.584011,140.566478
199,青森県東津軽郡平内町,40.926031,140.95592
200,青森県東津軽郡今別町,41.181757,140.481654
201,青森県東津軽郡蓬田村,40.971714,140.655966
202,青森県東津軽郡外ヶ浜町,41.043159,140.632296
203,青森県西津軽郡鰺ヶ沢町,40.779913,140.208695
204,青森県西津軽郡深浦町,40.647895,139.927375
205,青森県中津軽郡西目屋村,40.576709,140.296288
206,青森県南津軽郡藤崎町,40.656069,140.502811
207,青森県南津軽郡大鰐町,40.518188,140.567828
208,青森県南津軽郡田舎館村,40.631252,140.550116
209,青森県北津軽郡板柳町,40.695894,140.457324
210,青森県北津軽郡鶴田町,40.758605,140.428382
211,青森県北津軽郡中泊町,40.965179,140.43984
212,青森県上北郡野辺地町,40.864469,141.128757
213,青森県上北郡七戸町,40.697416,141.151021
214,青森県上北郡六戸町,40.609521,141.324949
215,青森県上北郡横浜町,41.083147,141.247793
216,青森県上北郡東北町,40.727876,141.257882
217,青森県上北郡六ヶ所村,40.967344,141.374552
218,青森県上北郡おいらせ町,40.599107,141.397797
219,青森県下北郡大間町,41.526771,140.907438
220,青森県下北郡東通村,41.277787,141.328936
221,青森県下北郡風間浦村,41.487574,140.995729
222,青森県下北郡佐井村,41.429706,140.859129
223,青森県三戸郡三戸町,40.378407,141.258745
224,青森県三戸郡五戸町,40.531225,141.30779
225,青森県三戸郡田子町,40.339962,141.15205
226,青森県三戸郡南部町,40.466593,141.381986
227,青森県三戸郡階上町,40.452489,141.620851
228,青森県三戸郡新郷村,40.465626,141.173464
229,岩手県盛岡市,39.702053,141.154484
230,岩手県宮古市,39.64142,141.95714
231,岩手県大船渡市,39.081901,141.70853
232,岩手県花巻市,39.388578,141.116645
233,岩手県北上市,39.286765,141.113191
234,岩手県久慈市,40.190524,141.775583
235,岩手県遠野市,39.327838,141.533303
236,岩手県一関市,38.934682,141.1268
237,岩手県陸前高田市,39.027661,141.625495
238,岩手県釜石市,39.275818,141.885677
239,岩手県二戸市,40.271213,141.304817
240,岩手県八幡平市,39.956477,141.071292
241,岩手県奥州市,39.144529,141.139141
242,岩手県滝沢市,39.734684,141.077095
243,岩手県岩手郡雫石町,39.696288,140.975776
244,岩手県岩手郡葛巻町,40.039896,141.436465
245,岩手県岩手郡岩手町,39.97259,141.212516
246,岩手県紫波郡紫波町,39.554568,141.155659
247,岩手県紫波郡矢巾町,39.605981,141.142889
248,岩手県和賀郡西和賀町,39.434621,140.750124
249,岩手県胆沢郡金ケ崎町,39.195742,141.116324
250,岩手県西磐井郡平泉町,38.986662,141.113822
251,岩手県気仙郡住田町,39.14223,141.575047
252,岩手県上閉伊郡大槌町,39.358231,141.899422
253,岩手県下閉伊郡山田町,39.467662,141.94895
254,岩手県下閉伊郡岩泉町,39.843042,141.796303
255,岩手県下閉伊郡田野畑村,39.93045,141.888868
256,岩手県下閉伊郡普代村,40.005167,141.885908
257,岩手県九戸郡軽米町,40.326746,141.460633
258,岩手県九戸郡野田村,40.110266,141.817668
259,岩手県九戸郡九戸村,40.211392,141.418985
260,岩手県九戸郡洋野町,40.284263,141.624833
261,岩手県二戸郡一戸町,40.213011,141.295475
262,宮城県仙台市青葉区,38.269076,140.870403
263,宮城県仙台市宮城野区,38.266139,140.909832
264,宮城県仙台市若林区,38.244224,140.900756
265,宮城県仙台市太白区,38.224348,140.877134
266,宮城県仙台市泉区,38.326375,140.881629
267,宮城県石巻市,38.43448,141.302917
268,宮城県塩竈市,38.314362,141.022027
269,宮城県気仙沼市,38.908078,141.569992
270,宮城県白石市,38.002478,140.61986
271,宮城県名取市,38.17152,140.891913
272,宮城県角田市,37.977063,140.78199
273,宮城県多賀城市,38.293839,141.004225
274,宮城県岩沼市,38.104292,140.870138
275,宮城県登米市,38.691923,141.187579
276,宮城県栗原市,38.730128,141.021333
277,宮城県東松島市,38.426168,141.210242
278,宮城県大崎市,38.577071,140.95535
279,宮城県刈田郡蔵王町,38.098164,140.658416
280,宮城県刈田郡七ヶ宿町,37.993063,140.441612
281,宮城県柴田郡大河原町,38.049493,140.730721
282,宮城県柴田郡村田町,38.118539,140.722404
283,宮城県柴田郡柴田町,38.056563,140.76579
284,宮城県柴田郡川崎町,38.177737,140.643202
285,宮城県伊具郡丸森町,37.911429,140.765528
286,宮城県亘理郡亘理町,38.03746,140.852581
287,宮城県亘理郡山元町,37.961668,140.877818
288,宮城県宮城郡松島町,38.380128,141.067244
289,宮城県宮城郡七ヶ浜町,38.304613,141.059186
290,宮城県宮城郡利府町,38.33019,140.975722
291,宮城県黒川郡大和町,38.437329,140.886306
292,宮城県黒川郡大郷町,38.42426,141.004445
293,宮城県黒川郡富谷町,38.399815,140.895408
294,宮城県黒川郡大衡村,38.467226,140.880087
295,宮城県加美郡色麻町,38.54892,140.849878
296,宮城県加美郡加美町,38.571767,140.854751
297,宮城県遠田郡涌谷町,38.539646,141.128075
298,宮城県遠田郡美里町,38.544391,141.056695
299,宮城県牡鹿郡女川町,38.449733,141.443088
300,宮城県本吉郡南三陸町,38.679771,141.460514
301,秋田県秋田市,39.720008,140.102564
302,秋田県能代市,40.212151,140.026624
303,秋田県横手市,39.313782,140.566649
304,秋田県大館市,40.271405,140.564285
305,秋田県男鹿市,39.886818,139.847558
306,秋田県湯沢市,39.164304,140.495663
307,秋田県鹿角市,40.215778,140.788436
308,秋田県由利本荘市,39.385877,140.048791
309,秋田県潟上市,39.857288,140.013054
310,秋田県大仙市,39.453088,140.475448
311,秋田県北秋田市,40.226054,140.370742
312,秋田県にかほ市,39.203012,139.907713
313,秋田県仙北市,39.700069,140.730588
314,秋田県鹿角郡小坂町,40.333092,140.736081
315,秋田県北秋田郡上小阿仁村,40.063266,140.295767
316,秋田県山本郡藤里町,40.27836,140.261704
317,秋田県山本郡三種町,40.101626,140.004748
318,秋田県山本郡八峰町,40.318724,140.038648
319,秋田県南秋田郡五城目町,39.943892,140.111306
320,秋田県南秋田郡八郎潟町,39.949382,140.073318
321,秋田県南秋田郡井川町,39.914169,140.081294
322,秋田県南秋田郡大潟村,40.017792,139.960067
323,秋田県仙北郡美郷町,39.461905,140.581299
324,秋田県雄勝郡羽後町,39.199323,140.412923
325,秋田県雄勝郡東成瀬村,39.179183,140.64889
326,山形県山形市,38.255439,140.339602
327,山形県米沢市,37.92224,140.116781
328,山形県鶴岡市,38.727197,139.826731
329,山形県酒田市,38.914433,139.836515
330,山形県新庄市,38.765015,140.301608
331,山形県寒河江市,38.380964,140.275967
332,山形県上山市,38.149562,140.267827
333,山形県村山市,38.483344,140.380372
334,山形県長井市,38.107494,140.040524
335,山形県天童市,38.362265,140.377886
336,山形県東根市,38.431354,140.39109
337,山形県尾花沢市,38.600622,140.405691
338,山形県南陽市,38.055141,140.148375
339,山形県東村山郡山辺町,38.289114,140.262178
340,山形県東村山郡中山町,38.333114,140.283034
341,山形県西村山郡河北町,38.426271,140.314284
342,山形県西村山郡西川町,38.426499,140.147347
343,山形県西村山郡朝日町,38.299248,140.145926
344,山形県西村山郡大江町,38.380648,140.207013
345,山形県北村山郡大石田町,38.593863,140.37268
346,山形県最上郡金山町,38.883357,140.339456
347,山形県最上郡最上町,38.758387,140.519354
348,山形県最上郡舟形町,38.691444,140.319776
349,山形県最上郡真室川町,38.857859,140.252301
350,山形県最上郡大蔵村,38.704182,140.230374
351,山形県最上郡鮭川村,38.796457,140.222052
352,山形県最上郡戸沢村,38.737473,140.143804
353,山形県東置賜郡高畠町,38.002736,140.18916
354,山形県東置賜郡川西町,38.004479,140.04579
355,山形県西置賜郡小国町,38.061627,139.743364
356,山形県西置賜郡白鷹町,38.183095,140.098438
357,山形県西置賜郡飯豊町,38.045827,139.987529
358,山形県東田川郡三川町,38.794487,139.849696
359,山形県東田川郡庄内町,38.849915,139.904745
360,山形県飽海郡遊佐町,39.014616,139.907352
361,福島県福島市,37.760834,140.474728
362,福島県会津若松市,37.494761,139.92981
363,福島県郡山市,37.400529,140.359742
364,福島県いわき市,37.05042,140.887682
365,福島県白河市,37.126362,140.210943
366,福島県須賀川市,37.292893,140.356975
367,福島県喜多方市,37.651355,139.874609
368,福島県相馬市,37.796624,140.91947
369,福島県二本松市,37.584858,140.431129
370,福島県田村市,37.44055,140.576422
371,福島県南相馬市,37.642161,140.957276
372,福島県伊達市,37.819138,140.562908
373,福島県本宮市,37.513131,140.39389
374,福島県伊達郡桑折町,37.849537,140.516352
375,福島県伊達郡国見町,37.837,140.549185
376,福島県伊達郡川俣町,37.663922,140.597333
377,福島県安達郡大玉村,37.534392,140.371189
378,福島県岩瀬郡鏡石町,37.25283,140.343408
379,福島県岩瀬郡天栄村,37.255606,140.247074
380,福島県南会津郡下郷町,37.25558,139.872128
381,福島県南会津郡檜枝岐村,37.024146,139.388945
382,福島県南会津郡只見町,37.348801,139.316091
383,福島県南会津郡南会津町,37.200395,139.773199
384,福島県耶麻郡北塩原村,37.655715,139.937374
385,福島県耶麻郡西会津町,37.588798,139.647495
386,福島県耶麻郡磐梯町,37.562115,139.98878
387,福島県耶麻郡猪苗代町,37.557768,140.104761
388,福島県河沼郡会津坂下町,37.561481,139.821643
389,福島県河沼郡湯川村,37.565299,139.886778
390,福島県河沼郡柳津町,37.52616,139.719542
391,福島県大沼郡三島町,37.470369,139.644447
392,福島県大沼郡金山町,37.453851,139.524298
393,福島県大沼郡昭和村,37.335416,139.61066
394,福島県大沼郡会津美里町,37.459854,139.841178
395,福島県西白河郡西郷村,37.141696,140.155364
396,福島県西白河郡泉崎村,37.157052,140.295252
397,福島県西白河郡中島村,37.148757,140.350204
398,福島県西白河郡矢吹町,37.201278,140.338608
399,福島県東白川郡棚倉町,37.029905,140.379648
400,福島県東白川郡矢祭町,36.871403,140.424783
401,福島県東白川郡塙町,36.957437,140.409573
402,福島県東白川郡鮫川村,37.042327,140.509669
403,福島県石川郡石川町,37.14433,140.452351
404,福島県石川郡玉川村,37.210706,140.409038
405,福島県石川郡平田村,37.221786,140.575876
406,福島県石川郡浅川町,37.080995,140.412809
407,福島県石川郡古殿町,37.089093,140.555649
408,福島県田村郡三春町,37.441048,140.492569
409,福島県田村郡小野町,37.286823,140.626277
410,福島県双葉郡広野町,37.214559,140.994458
411,福島県双葉郡楢葉町,37.2825,140.993611
412,福島県双葉郡富岡町,37.333056,141.016944
413,福島県双葉郡川内村,37.337691,140.809345
414,福島県双葉郡大熊町,37.404444,140.983611
415,福島県双葉郡双葉町,37.449167,141.0125
416,福島県双葉郡浪江町,37.483333,141
417,福島県双葉郡葛尾村,37.503611,140.764444
418,福島県相馬郡新地町,37.876357,140.919599
419,福島県相馬郡飯舘村,37.67919,140.735247
420,茨城県水戸市,36.366503,140.470996
421,茨城県日立市,36.599154,140.651469
422,茨城県土浦市,36.078297,140.204333
423,茨城県古河市,36.184645,139.702525
424,茨城県石岡市,36.190048,140.287556
425,茨城県結城市,36.305417,139.876641
426,茨城県龍ヶ崎市,35.911594,140.182264
427,茨城県下妻市,36.184514,139.967374
428,茨城県常総市,36.023494,139.993617
429,茨城県常陸太田市,36.538275,140.53095
430,茨城県高萩市,36.719147,140.716688
431,茨城県北茨城市,36.801911,140.750979
432,茨城県笠間市,36.3453,140.304354
433,茨城県取手市,35.911442,140.050468
434,茨城県牛久市,35.979375,140.149524
435,茨城県つくば市,36.083486,140.076642
436,茨城県ひたちなか市,36.396615,140.534676
437,茨城県鹿嶋市,35.965756,140.644813
438,茨城県潮来市,35.947123,140.555372
439,茨城県守谷市,35.951421,139.975391
440,茨城県常陸大宮市,36.542577,140.41089
441,茨城県那珂市,36.457469,140.486854
442,茨城県筑西市,36.307053,139.983123
443,茨城県坂東市,36.048738,139.88832
444,茨城県稲敷市,35.956492,140.323908
445,茨城県かすみがうら市,36.094529,140.330691
446,茨城県桜川市,36.32725,140.090433
447,茨城県神栖市,35.889966,140.664513
448,茨城県行方市,35.990416,140.489025
449,茨城県鉾田市,36.15864,140.516461
450,茨城県つくばみらい市,35.963024,140.03702
451,茨城県小美玉市,36.239345,140.352576
452,茨城県東茨城郡茨城町,36.286921,140.424514
453,茨城県東茨城郡大洗町,36.313443,140.574974
454,茨城県東茨城郡城里町,36.479363,140.376166
455,茨城県那珂郡東海村,36.47288,140.566299
456,茨城県久慈郡大子町,36.768096,140.355266
457,茨城県稲敷郡美浦村,36.004562,140.301914
458,茨城県稲敷郡阿見町,36.030795,140.214786
459,茨城県稲敷郡河内町,35.884794,140.244465
460,茨城県結城郡八千代町,36.181635,139.891129
461,茨城県猿島郡五霞町,36.114113,139.745832
462,茨城県猿島郡境町,36.108426,139.794961
463,茨城県北相馬郡利根町,35.857747,140.139148
464,栃木県宇都宮市,36.555112,139.882807
465,栃木県足利市,36.340151,139.449698
466,栃木県栃木市,36.38238,139.734081
467,栃木県佐野市,36.308578,139.593118
468,栃木県鹿沼市,36.567111,139.745013
469,栃木県日光市,36.719903,139.698216
470,栃木県小山市,36.314671,139.800131
471,栃木県真岡市,36.440419,140.013442
472,栃木県大田原市,36.871484,140.017419
473,栃木県矢板市,36.806686,139.924054
474,栃木県那須塩原市,36.961698,140.046066
475,栃木県さくら市,36.685301,139.966452
476,栃木県那須烏山市,36.656893,140.151426
477,栃木県下野市,36.387195,139.841967
478,栃木県河内郡上三川町,36.439296,139.909884
479,栃木県芳賀郡益子町,36.467353,140.093378
480,栃木県芳賀郡茂木町,36.53212,140.187565
481,栃木県芳賀郡市貝町,36.543308,140.102046
482,栃木県芳賀郡芳賀町,36.548323,140.058196
483,栃木県下都賀郡壬生町,36.427058,139.803932
484,栃木県下都賀郡野木町,36.233251,139.74075
485,栃木県塩谷郡塩谷町,36.777613,139.85057
486,栃木県塩谷郡高根沢町,36.630973,139.986684
487,栃木県那須郡那須町,37.019731,140.121017
488,栃木県那須郡那珂川町,36.761661,140.130072
489,群馬県前橋市,36.389482,139.063428
490,群馬県高崎市,36.321909,139.003294
491,群馬県桐生市,36.405491,139.330688
492,群馬県伊勢崎市,36.311364,139.19677
493,群馬県太田市,36.291122,139.375471
494,群馬県沼田市,36.646077,139.044161
495,群馬県館林市,36.244849,139.541968
496,群馬県渋川市,36.489471,139.000448
497,群馬県藤岡市,36.258477,139.074439
498,群馬県富岡市,36.259896,138.889932
499,群馬県安中市,36.326368,138.887324
500,群馬県みどり市,36.394838,139.281135
501,群馬県北群馬郡榛東村,36.438642,138.967118
502,群馬県北群馬郡吉岡町,36.447501,139.009766
503,群馬県多野郡上野村,36.083143,138.777376
504,群馬県多野郡神流町,36.116056,138.916955
505,群馬県甘楽郡下仁田町,36.21239,138.789094
506,群馬県甘楽郡南牧村,36.158548,138.711406
507,群馬県甘楽郡甘楽町,36.242954,138.921682
508,群馬県吾妻郡中之条町,36.589893,138.840986
509,群馬県吾妻郡長野原町,36.552446,138.637477
510,群馬県吾妻郡嬬恋村,36.516874,138.530182
511,群馬県吾妻郡草津町,36.620778,138.596053
512,群馬県吾妻郡高山村,36.620887,138.943449
513,群馬県吾妻郡東吾妻町,36.571347,138.825472
514,群馬県利根郡片品村,36.772469,139.225243
515,群馬県利根郡川場村,36.694669,139.106534
516,群馬県利根郡昭和村,36.639753,139.065865
517,群馬県利根郡みなかみ町,36.6787,138.999064
518,群馬県佐波郡玉村町,36.304433,139.114913
519,群馬県邑楽郡板倉町,36.222952,139.610271
520,群馬県邑楽郡明和町,36.2113,139.534244
521,群馬県邑楽郡千代田町,36.217754,139.442435
522,群馬県邑楽郡大泉町,36.247902,139.40487
523,群馬県邑楽郡邑楽町,36.252394,139.462286
524,埼玉県さいたま市西区,35.925302,139.579472
525,埼玉県さいたま市北区,35.931522,139.620346
526,埼玉県さいたま市大宮区,35.906487,139.628754
527,埼玉県さいたま市見沼区,35.935206,139.654526
528,埼玉県さいたま市中央区,35.884096,139.626102
529,埼玉県さいたま市桜区,35.85614,139.610352
530,埼玉県さいたま市浦和区,35.861651,139.645435
531,埼玉県さいたま市南区,35.845253,139.645352
532,埼玉県さいたま市緑区,35.871087,139.68397
533,埼玉県さいたま市岩槻区,35.949861,139.694191
534,埼玉県川越市,35.925101,139.485793
535,埼玉県熊谷市,36.14731,139.388645
536,埼玉県川口市,35.807738,139.724171
537,埼玉県行田市,36.138949,139.455643
538,埼玉県秩父市,35.992055,139.084817
539,埼玉県所沢市,35.799672,139.46861
540,埼玉県飯能市,35.855731,139.327734
541,埼玉県加須市,36.131438,139.601719
542,埼玉県本庄市,36.243568,139.190393
543,埼玉県東松山市,36.042126,139.399959
544,埼玉県春日部市,35.975198,139.752301
545,埼玉県狭山市,35.852942,139.412213
546,埼玉県羽生市,36.172626,139.548465
547,埼玉県鴻巣市,36.065758,139.522169
548,埼玉県深谷市,36.197444,139.281464
549,埼玉県上尾市,35.977381,139.593206
550,埼玉県草加市,35.825355,139.805402
551,埼玉県越谷市,35.891084,139.790938
552,埼玉県蕨市,35.825634,139.679708
553,埼玉県戸田市,35.817616,139.677892
554,埼玉県入間市,35.835766,139.391058
555,埼玉県朝霞市,35.797252,139.593916
556,埼玉県志木市,35.83675,139.580319
557,埼玉県和光市,35.781208,139.605793
558,埼玉県新座市,35.793511,139.565369
559,埼玉県桶川市,36.005779,139.542531
560,埼玉県久喜市,36.061995,139.666838
561,埼玉県北本市,36.026768,139.530211
562,埼玉県八潮市,35.822536,139.839175
563,埼玉県富士見市,35.856759,139.549074
564,埼玉県三郷市,35.830149,139.872275
565,埼玉県蓮田市,35.994307,139.662106
566,埼玉県坂戸市,35.95717,139.402905
567,埼玉県幸手市,36.078072,139.725861
568,埼玉県鶴ヶ島市,35.934515,139.393098
569,埼玉県日高市,35.907796,139.339026
570,埼玉県吉川市,35.891152,139.841375
571,埼玉県ふじみ野市,35.879538,139.519764
572,埼玉県白岡市,36.019026,139.676925
573,埼玉県北足立郡伊奈町,36.000112,139.624185
574,埼玉県入間郡三芳町,35.828367,139.526432
575,埼玉県入間郡毛呂山町,35.941501,139.316067
576,埼玉県入間郡越生町,35.964478,139.294199
577,埼玉県比企郡滑川町,36.065987,139.360917
578,埼玉県比企郡嵐山町,36.056655,139.320542
579,埼玉県比企郡小川町,36.056697,139.261845
580,埼玉県比企郡川島町,35.982014,139.481518
581,埼玉県比企郡吉見町,36.039853,139.453728
582,埼玉県比企郡鳩山町,35.981466,139.334101
583,埼玉県比企郡ときがわ町,36.00862,139.296844
584,埼玉県秩父郡横瀬町,35.987284,139.100046
585,埼玉県秩父郡皆野町,36.07084,139.098754
586,埼玉県秩父郡長瀞町,36.114803,139.109717
